id_staff,cargo
1657664,Dolly Grip
1602876,Best Boy Electric
1568647,Key Grip
1881503,Dolly Grip
1628600,Costume Supervisor
38412,First Assistant Editor
1442519,Location Manager
1458533,Supervising Music Editor
1881504,Choreographer
45649,Director
35690,Screenplay
9562,Screenplay
35693,Screenplay
35696,Producer
35689,Producer
2145,Executive Producer
66133,Executive Producer
66134,Original Music Composer
30873,Director of Photography
44993,Editor
66135,Editor
49361,Director
5724,Writer
87137,Writer
57871,Producer
51702,Producer
51703,Producer
57872,Author
57873,Author
57874,Music
432,Director of Photography
7414,Editor
57870,Director
69721,Director
69723,Producer
12526,Executive Producer
64052,Executive Producer
69724,Executive Producer
64053,Executive Producer
64054,Producer
64055,Executive Producer
12634,Director of Photography
64196,Editor
3027,Writer
7300,Writer
15890,Director
18496,Production Design
20718,Producer
35137,Screenplay
38401,Screenplay
38403,Novel
38492,Director of Photography
38493,Costume Design
37932,Director
65134,Screenplay
9778,Author
61654,Music
5912,Original Music Composer
7731,Casting
3686,Casting
11422,Production Design
11424,Set Decoration
11425,Costume Design
5911,Co-Producer
11421,Co-Producer
11419,Story
68802,Producer
10630,Supervising Sound Editor
1596321,Sound Recordist
1851719,Sound Editor
1851720,Loader
1851721,Boom Operator
1851722,Boom Operator
1341339,Boom Operator
113043,Foley Editor
1415966,Foley Editor
1232529,Sound Re-Recording Mixer
1398123,Sound Re-Recording Mixer
1433718,Assistant Sound Editor
1269306,Sound Editor
1395022,Sound Editor
1341404,Sound Editor
554888,Sound Editor
1440822,Sound Editor
1564584,Sound Editor
1433719,Sound Effects Editor
1424130,Sound Re-Recording Mixer
1404838,Dialogue Editor
1547309,Production Sound Mixer
1039595,Makeup Effects Designer
1851723,Tattooist
57112,Post Production Supervisor
1685556,Second Assistant Director
16493,Construction Foreman
1851726,Painter
1851727,Painter
1851728,Painter
1851729,Painter
1851730,Sculptor
1443060,Sculptor
1851731,Sculptor
1851732,Sculptor
1783637,Leadman
1851733,Set Dresser
1851734,Set Dresser
1851736,Set Dresser
1662324,Set Dresser
1851737,Set Dresser
1558414,Set Dresser
1358149,Set Designer
1538213,Assistant Art Director
1851738,Assistant Property Master
1423747,Art Department Coordinator
1897884,Set Production Assistant
1391697,Stunt Coordinator
1897875,Camera Intern
1647714,First Assistant Camera
1897876,Grip
74992,Still Photographer
1897877,Seamstress
29928,Set Costumer
1797178,Additional Music
1462603,CGI Supervisor
1897881,Craft Service
1599642,Driver
1897882,Post Production Assistant
1401122,Property Master
1877362,Security
1897886,Stand In
1897883,Set Medic
1389625,Transportation Coordinator
954600,Unit Production Manager
1438430,Script Supervisor
1552549,Color Timer
1767016,First Assistant Editor
1897888,Best Boy Electric
1897889,Electrician
1897890,Gaffer
1897891,Production Accountant
95842,Music Editor
28241,Orchestrator
74811,Scoring Mixer
1573106,Digital Compositors
1897892,Visual Effects Coordinator
1400564,Visual Effects Producer
1897893,Visual Effects Supervisor
70850,Director
61572,Screenplay
67391,Director of Photography
6668,Editor
59951,Novel
18387,Editor
1097,Casting
10064,Production Design
1127497,Art Direction
1525315,Set Decoration
4061,Costume Design
5656,Director
125504,Story
16862,Director
37127,Writer
10296,Director
18274,Producer
59970,Executive Producer
91046,Producer
91047,Producer
91048,Producer
6900,Editor
91049,Casting
20825,Production Design
20838,Set Decoration
17951,Set Decoration
91051,Hairstylist
91052,Makeup Artist
91053,Hairstylist
91054,Makeup Artist
91055,Unit Production Manager
75625,Unit Production Manager
91060,Property Master
91062,Greensman
91063,Greensman
91064,Producer
91065,Construction Coordinator
91066,Scenic Artist
91067,Set Dressing Artist
91068,Grip
91070,Property Master
58718,Set Dressing Artist
91071,Construction Foreman
91072,Art Department Coordinator
91073,Leadman
91075,Scenic Artist
91074,Scenic Artist
91076,Set Dressing Artist
91077,Set Dressing Artist
91078,Greensman
74109,Property Master
91079,Set Production Assistant
91080,Set Dressing Artist
91081,ADR & Dubbing
91083,Sound Recordist
91084,Cableman
9349,Supervising Sound Editor
13172,ADR & Dubbing
91085,Sound Re-Recording Mixer
91087,Sound Re-Recording Mixer
91086,Foley
83087,Dialogue Editor
91088,Sound Engineer
91090,Sound Re-Recording Mixer
91091,Sound Editor
91093,Dialogue Editor
91094,Foley
91095,Foley
91097,Sound Editor
91098,Loader
83090,Sound Effects Editor
91099,ADR & Dubbing
91100,ADR & Dubbing
91101,Camera Operator
18084,Camera Operator
91103,Rigging Gaffer
91104,Grip
91105,Best Boy Electric
91106,Still Photographer
91108,Camera Operator
91109,Video Assist Operator
91111,Electrician
91112,Additional Camera
91113,Grip
91114,Grip
91116,Gaffer
91117,Grip
91118,Electrician
91119,Electrician
91120,Grip
91121,Grip
91123,Additional Camera
91122,Additional Camera
54489,Casting
91125,Casting
91124,Casting
4190,Co-Costume Designer
91130,Costume Supervisor
91134,Color Timer
91136,First Assistant Editor
91140,Music
91141,Sound Editor
91142,Music
91143,Music
59355,Music
60027,Music
91144,Music Editor
91148,Additional Music
66142,Music Editor
91151,Transportation Co-Captain
91152,Transportation Coordinator
91153,Transportation Captain
91154,Producer
17491,Production Manager
91155,Production Accountant
91156,Producer
91157,Other
91042,Helicopter Camera
91158,Legal Services
22077,Production Supervisor
91159,Producer
91160,Script Supervisor
91162,Producer
91163,Other
91164,Location Manager
91165,Actor's Assistant
91166,Craft Service
91167,Actor's Assistant
91168,Actor's Assistant
91169,Other
75305,Legal Services
91170,Producer
91171,Location Manager
91172,Actor's Assistant
91173,Other
91174,Production Manager
91175,Location Manager
91176,Legal Services
60246,Production Accountant
91177,Location Manager
91178,Craft Service
91179,Location Manager
91180,Publicist
91181,Producer
91182,Producer
91183,Actor's Assistant
60206,Producer
91184,Location Manager
91185,Set Production Assistant
91186,Production Manager
91187,Thanks
91188,Thanks
1484,Thanks
4055,Thanks
4767,Thanks
91127,Thanks
91189,Thanks
91191,Thanks
91190,Thanks
91192,Thanks
91193,Thanks
91194,Thanks
91195,Thanks
65379,Thanks
18087,Electrician
83088,Dialogue Editor
91145,Orchestrator
91128,Costume Supervisor
91126,Set Costumer
41081,Art Direction
91139,Assistant Editor
91132,Assistant Editor
5360,Director of Photography
91147,Executive Music Producer
91146,Orchestrator
43592,Orchestrator
91059,Assistant Director
1647465,Production Controller
58712,Director
584,Story
6997,Casting
5045,Screenplay
17212,Music
25735,Director
52093,Editor
56980,Screenplay
56981,Producer
56982,Producer
56983,Director of Photography
60056,Casting
60055,Casting
92240,Gaffer
90354,Stunt Coordinator
102339,Visual Effects Supervisor
128484,Boom Operator
960077,Production Design
1126724,Casting
1178908,Set Designer
1192793,Color Timer
1304747,Costume Design
1318146,Art Direction
1318148,Set Decoration
1380378,Set Designer
1380380,Set Designer
1380382,Set Designer
1380383,Property Master
1380384,Sound Designer
1380385,Foley
1380386,Sound Effects Editor
1380387,Dialogue Editor
1380390,Still Photographer
1380391,Security
1380392,Location Manager
1080309,Director
24076,Cinematography
1858636,Cinematography
1858637,Cinematography
1858638,Editor
1858640,Editor
98101,Production Manager
2228,Director
59839,Executive Producer
7066,Original Music Composer
13227,Editor
1307,Executive Producer
12997,Executive Producer
18069,Director
58203,Novel
57862,Screenplay
18330,Producer
11472,Producer
57465,Executive Producer
13622,Director of Photography
12926,Editor
557,Costume Design
119294,Writer
120229,Director
5501,Director
3228,Screenplay
5505,Producer
5507,Casting
5508,Production Design
13496,Director
13498,Producer
13499,Producer
13500,Producer
13502,Music
13503,Director of Photography
13504,Editor
13505,Editor
27771,Director
1216926,Screenplay
1384900,Novel
117075,Director
55038,Director
55039,Screenplay
19168,Director of Photography
55040,Story
11381,Producer
38082,Producer
970,Casting
15588,Production Design
1094429,Art Direction
160124,Costume Design
1427381,Music Editor
1725185,Choreographer
1413950,Script Supervisor
1725186,Costume Supervisor
1186947,Camera Operator
1415987,Still Photographer
1181554,Still Photographer
1374467,Gaffer
17998,Foley
1337461,Sound Re-Recording Mixer
17988,Supervising Sound Editor
1463140,Hairstylist
1411066,Makeup Artist
55041,Original Music Composer
578,Director
65546,Novel
65547,Novel
16829,Screenplay
17398,Producer
27148,Producer
59472,Original Music Composer
22100,Director of Photography
9163,Editor
29009,Director
9953,Story
10395,Editor
181904,Screenplay
63964,Original Music Composer
20823,Director of Photography
58448,Director
66563,Writer
12840,Director
12845,Original Music Composer
21362,Director of Photography
12419,Editor
11001,Editor
21363,Casting
10936,Set Designer
14492,Art Direction
1129,Director of Photography
5634,Costume Design
6468,Producer
8975,Producer
12759,Editor
21276,Music
72624,Director
233293,Writer
1267869,Editor
8374,Co-Producer
1301,Director of Photography
1528,Original Music Composer
11072,Editor
3224,Director
5491,Production Design
12954,Producer
19993,Casting
21643,Producer
52033,Producer
56969,Executive Producer
1558115,Novel
5140,Director
28401,Executive Producer
56189,Producer
35581,Executive Producer
776,Producer
17840,Screenplay
71486,Screenplay
71487,Screenplay
28156,Music
7413,Director of Photography
27226,Editor
34849,Director
409,Executive Producer
57124,Original Music Composer
52056,Editor
1399481,Script Supervisor
1481829,Costume Design
1530082,Music Supervisor
17990,Music Editor
1562266,Production Sound Mixer
15433,Dialogue Editor
1562267,Boom Operator
1375099,Sound Re-Recording Mixer
25058,Supervising Sound Editor
1562281,Production Coordinator
23759,Production Design
39124,Set Decoration
60014,Art Direction
414,Co-Producer
34857,Associate Producer
5326,Executive In Charge Of Production
13153,Art Department Coordinator
34540,Stunt Coordinator
589974,Still Photographer
1194471,Still Photographer
1562282,Assistant Costume Designer
1567890,Key Hair Stylist
1471302,Hairstylist
1319136,Makeup Artist
21206,Screenplay
947,Original Music Composer
35510,Producer
11404,Producer
56995,Executive Producer
56996,Executive Producer
32532,Executive Producer
56998,Executive Producer
56999,Executive Producer
4186,Editor
8751,Editor
8752,Editor
11401,Director
6048,Producer
21983,Producer
1451661,Compositors
11181,Screenplay
29857,Production Design
41376,Editor
48971,Director of Photography
119117,Costume Design
151797,Original Music Composer
2406,Director
5425,Producer
5426,Line Producer
5427,Producer
5428,Producer
5429,Original Music Composer
5431,Director of Photography
5433,Editor
5434,Production Design
5435,Costume Design
5436,Stunts
1127718,Camera Operator
20598,Steadicam Operator
57218,First Assistant Editor
1180471,Still Photographer
1558394,Still Photographer
1406408,Gaffer
64752,First Assistant Camera
17428,Foley
5439,Sound
5437,Sound
1723466,Makeup Artist
92561,Director
997304,Cinematography
1144669,Editor
21418,Original Music Composer
113838,Sound Recordist
23213,Director
3898,Editor
68210,Screenplay
68211,Director of Photography
5655,Director
887,Author
951099,Producer
15207,Producer
221695,Producer
21067,Producer
71555,Producer
1117322,Producer
71324,Executive Producer
3388,Executive Producer
57572,Executive Producer
17797,Executive Producer
5666,Original Music Composer
5667,Director of Photography
5668,Editor
14692,Director
720,Director of Photography
19051,Producer
21053,Director
21054,Screenplay
21055,Editor
55178,Editor
17494,Director
56728,Screenplay
19292,Screenplay
29015,Producer
8859,Executive Producer
1298,Executive Producer
58187,Director of Photography
12865,Editor
58188,Editor
190,Director
2163,Screenplay
195,Original Music Composer
356,Director of Photography
384,Editor
10378,Novel
168769,Producer
347,Producer
9269,Production Design
18969,Director
38546,Producer
70889,Producer
4524,Original Music Composer
24635,Director of Photography
5641,Editor
65298,Director
64184,Screenplay
29533,Novel
12940,Editor
1385880,Director of Photography
64077,Director
1043954,Executive Producer
1234226,Director
982030,Writer
999644,Producer
1770661,Producer
128174,Co-Executive Producer
2460,Author
2461,Director
2483,Director of Photography
2484,Editor
2485,Casting
2487,Producer
2488,Producer
151305,Producer
142285,Producer
8747,Executive Producer
606,Costume Design
1674567,Color Timer
