belongs_to_collection,id_movie,language_abrev,language_movie
464125,257932,ru,Pусский
55428,23903,en,English
106498,135858,en,English
361007,45940,bn,বাংলা
212166,152042,ja,日本語
463394,13430,ja,日本語
370411,295830,ja,日本語
263101,30575,ja,日本語
263101,37100,ja,日本語
263101,28460,ja,日本語
93446,94052,ru,Pусский
93446,53129,de,Deutsch
93446,53129,ru,Pусский
94050,52761,fr,Français
393328,193502,ja,日本語
69788,75634,en,English
69788,75634,de,Deutsch
427397,115873,ur,اردو
427397,115873,hi,हिन्दी
85817,42949,en,English
108669,33787,en,English
285249,41241,en,English
124881,58625,en,English
389978,76940,ja,日本語
389978,20044,ja,日本語
97456,12448,fr,Français
97456,12448,en,English
426761,204342,ja,日本語
114488,20947,ru,Pусский
363092,347096,en,English
134635,26847,en,English
421566,60061,it,Italiano
190435,17433,ja,日本語
448758,284279,no,Norsk
390774,356216,en,English
267308,72720,en,English
34055,150213,en,English
34055,150213,ja,日本語
34055,150213,sv,svenska
34055,50087,en,English
34055,50087,it,Italiano
34055,50087,ja,日本語
358930,345468,en,English
34055,303903,en,English
34055,303903,fr,Français
34055,303903,ja,日本語
34055,303903,es,Español
34055,350499,ja,日本語
374663,50506,en,English
374663,50506,fr,Français
134635,42673,en,English
9518,287948,en,English
115840,86868,fr,Français
115840,31359,fr,Français
32153,50126,zh,普通话
32153,50126,en,English
32153,50126,it,Italiano
32153,50126,pt,Português
295274,264264,zh,普通话
87252,34204,en,English
134633,51836,en,English
263106,46169,en,English
263106,46169,fr,Français
437608,319341,fr,Français
221622,351901,en,English
123289,60190,en,English
479692,356149,en,English
413946,28538,it,Italiano
370411,340382,ja,日本語
212166,212162,ja,日本語
212166,152044,ja,日本語
59009,19430,de,Deutsch
88574,30921,en,English
344555,329263,cs,Český
344555,329263,de,Deutsch
141282,20378,en,English
47630,43551,en,English
97156,55612,no,Norsk
168186,40251,en,English
330075,182131,ja,日本語
147669,10645,de,Deutsch
456,459,de,Deutsch
456,457,de,Deutsch
349889,40487,en,English
349889,40487,it,Italiano
349889,38237,en,English
76291,277967,de,Deutsch
76291,277967,ro,Română
76291,277967,tr,Türkçe
185103,159824,en,English
185103,159824,th,ภาษาไทย
25542,204582,en,English
327598,86040,en,English
91799,339530,en,English
468552,297762,de,Deutsch
468552,297762,en,English
304378,47934,en,English
312977,302349,en,English
312977,302349,de,Deutsch
306031,353616,en,English
320064,99760,es,Español
338313,338312,hu,Magyar
164072,156389,en,English
164072,156388,en,English
141448,80105,es,Español
118657,93230,en,English
118657,93230,sv,svenska
37261,32105,en,English
215452,170759,de,Deutsch
386491,191975,en,English
437584,158848,en,English
188202,56287,it,Italiano
386162,353595,en,English
393564,54297,en,English
47391,70553,en,English
157671,44848,en,English
476054,20381,en,English
436982,331576,cn,广州话 / 廣州話
436982,331576,th,ภาษาไทย
473847,38015,ko,한국어/조선말
437439,39111,th,ภาษาไทย
281882,32213,ko,한국어/조선말
192541,10257,zh,普通话
385719,33338,zh,普通话
385719,73897,zh,普通话
305360,11175,en,English
192174,253451,ja,日本語
107462,56549,ru,Pусский
324703,24889,cn,广州话 / 廣州話
404302,137409,cn,广州话 / 廣州話
404302,137409,en,English
324703,74639,cn,广州话 / 廣州話
324703,262137,cn,广州话 / 廣州話
324703,262137,zh,普通话
185627,162006,ja,日本語
206072,45303,cn,广州话 / 廣州話
206072,45303,en,English
201260,200645,fr,Français
334414,233639,de,Deutsch
177062,3936,en,English
385709,222832,cn,广州话 / 廣州話
41437,146301,en,English
108170,28071,es,Español
374930,292014,ru,Pусский
2704,2734,en,English
2704,2734,de,Deutsch
53043,44296,en,English
88735,47354,en,English
43063,13721,en,English
117693,34942,pl,Polski
201545,62762,zh,普通话
24717,135659,de,Deutsch
24717,135659,sv,svenska
319850,254201,da,Dansk
319850,254201,fr,Français
319850,254201,tr,Türkçe
442195,231001,en,English
456734,60278,cn,广州话 / 廣州話
456734,60278,zh,普通话
97768,17038,en,English
97768,44037,en,English
97768,135309,en,English
471435,335462,zh,普通话
227140,45233,en,English
334486,64931,ko,한국어/조선말
36694,36693,en,English
416491,41955,ru,Pусский
120447,63536,ru,Pусский
120417,41979,ru,Pусский
69788,74405,en,English
69788,74405,fr,Français
69788,74405,hu,Magyar
69788,74405,pt,Português
69788,75133,en,English
69788,75133,hu,Magyar
69788,75134,en,English
69788,75134,hu,Magyar
1575,312221,en,English
10517,4728,fr,Français
10517,11913,fr,Français
10517,4727,fr,Français
10517,10516,en,English
10517,10516,fr,Français
69788,75140,en,English
69788,75140,hu,Magyar
69788,75140,ru,Pусский
441461,45990,it,Italiano
421566,75532,it,Italiano
69788,75142,en,English
69788,75142,hu,Magyar
69788,75142,ru,Pусский
421566,71995,it,Italiano
421566,62034,it,Italiano
215293,60175,fr,Français
415699,237672,ml,
69788,75143,en,English
69788,75143,hu,Magyar
69788,75143,ru,Pусский
105764,10939,fr,Français
105764,10939,it,Italiano
198921,84774,ru,Pусский
120447,63537,ru,Pусский
120447,63538,ru,Pусский
120417,65591,ru,Pусский
120417,65594,ru,Pусский
195071,59803,ru,Pусский
122776,253192,ru,Pусский
115164,19493,en,English
122776,83456,ru,Pусский
105995,19543,en,English
264914,44951,en,English
128123,79722,en,English
46082,51411,en,English
201548,48300,zh,普通话
380170,66160,zh,普通话
380170,62071,zh,普通话
155408,48943,cn,广州话 / 廣州話
69788,108794,en,English
69788,108794,hu,Magyar
69788,108794,ru,Pусский
131989,31060,tr,Türkçe
131989,31061,tr,Türkçe
131989,32926,tr,Türkçe
131989,257343,tr,Türkçe
360344,76084,en,English
112537,24647,sv,svenska
343297,292177,nl,Nederlands
343297,349158,en,English
343297,349158,fr,Français
371950,336884,no,Norsk
324371,69152,en,English
324371,69152,de,Deutsch
324371,69152,it,Italiano
253537,317953,en,English
264481,246594,en,English
129453,71744,en,English
416942,216983,en,English
331841,331836,fr,Français
23240,23150,ja,日本語
23240,23151,ja,日本語
23240,23153,ja,日本語
23240,23166,ja,日本語
23240,23167,ja,日本語
102008,15706,en,English
102008,15706,es,Español
312882,103122,it,Italiano
9046,9048,zh,普通话
400412,299579,en,English
400412,299579,hu,Magyar
413935,26736,en,English
242587,30059,en,English
196753,334376,ja,日本語
352789,329833,en,English
24717,24712,sv,svenska
24717,24713,sv,svenska
315944,267048,sv,svenska
94032,359983,en,English
192175,47647,cn,广州话 / 廣州話
415931,89645,en,English
385386,282069,ja,日本語
385386,282070,ja,日本語
148324,36771,fi,suomi
148324,62900,fi,suomi
148324,55776,fi,suomi
148324,62898,fi,suomi
148324,62897,fi,suomi
148324,62894,fi,suomi
148324,55558,fi,suomi
148324,55558,sv,svenska
148324,36767,fi,suomi
148324,36766,fi,suomi
148324,36765,fi,suomi
421566,58074,it,Italiano
421566,56068,it,Italiano
185667,26028,en,English
473971,274167,en,English
364344,328848,en,English
364344,361751,en,English
451539,366630,en,English
77816,140300,en,English
154752,154738,ja,日本語
224011,70702,en,English
397598,254736,zh,普通话
397598,254736,pt,Português
397598,254736,en,English
397598,254736,fr,Français
397598,254736,de,Deutsch
23616,347201,ja,日本語
23616,317442,ja,日本語
98448,98440,en,English
98448,98439,en,English
140059,140054,ja,日本語
140059,129745,ja,日本語
385863,201386,nl,Nederlands
415931,89145,en,English
245321,35639,nl,Nederlands
183680,111480,fr,Français
183680,111480,de,Deutsch
425280,27548,en,English
425880,27621,en,English
382402,349176,ja,日本語
369004,60181,fr,Français
12087,32643,en,English
297142,115547,en,English
187734,135307,fr,Français
216435,72054,da,Dansk
311102,89877,da,Dansk
294172,79516,en,English
294172,79516,ja,日本語
294172,79516,pt,Português
294172,79516,es,Español
140760,13274,ja,日本語
23616,16907,ja,日本語
415931,193439,en,English
65249,55873,en,English
65249,55873,ru,Pусский
203029,84951,en,English
48655,47360,en,English
48655,47363,en,English
351230,28920,en,English
93287,56589,fr,Français
376650,323675,en,English
334996,366924,en,English
337957,157293,hi,हिन्दी
293981,333658,fr,Français
374384,137533,en,English
444485,68555,ja,日本語
219363,77294,ru,Pусский
443996,18874,ja,日本語
107467,62738,ru,Pусский
285564,378385,en,English
285564,378385,de,Deutsch
285564,378385,pt,Português
290973,263341,en,English
386534,267860,en,English
59235,361263,en,English
37261,24569,en,English
37261,17276,en,English
37261,24571,en,English
37261,19297,en,English
37261,19252,en,English
476065,24654,en,English
461755,366249,fi,suomi
37261,24570,en,English
20725,20731,hi,हिन्दी
37261,19293,en,English
37261,19293,de,Deutsch
70068,365222,cn,广州话 / 廣州話
70068,365222,en,English
70068,365222,zh,普通话
70068,365222,th,ภาษาไทย
377491,182219,cs,Český
377491,182219,fr,Français
402380,382155,pl,Polski
402380,74919,pl,Polski
309259,127329,cn,广州话 / 廣州話
309259,127329,fr,Français
309259,127329,zh,普通话
312744,27598,sv,svenska
153629,41472,ja,日本語
362722,61320,cs,Český
362722,61313,cs,Český
187089,11946,sv,svenska
401655,20294,hi,हिन्दी
264317,15974,hi,हिन्दी
21624,14546,hi,हिन्दी
467457,262227,te,తెలుగు
256433,44425,hi,हिन्दी
21624,44978,hi,हिन्दी
228335,49028,hi,हिन्दी
228335,49028,te,తెలుగు
298778,158519,hi,हिन्दी
257071,2764,nl,Nederlands
66761,382517,da,Dansk
66761,382517,en,English
66761,382517,th,ภาษาไทย
53043,46780,en,English
9088,9084,de,Deutsch
286951,285803,hi,हिन्दी
388180,348537,ca,Català
388180,348537,en,English
388180,348537,fr,Français
388180,348537,gl,Galego
388180,348537,es,Español
100415,14962,en,English
427113,33371,en,English
256548,19812,da,Dansk
415931,193460,en,English
415931,186775,en,English
401261,361131,hi,हिन्दी
257071,76784,nl,Nederlands
133676,33407,no,Norsk
336557,363844,en,English
37261,26329,en,English
245198,165432,bn,বাংলা
224026,382581,en,English
224026,382581,es,Español
397842,216016,en,English
415931,186268,en,English
415931,166904,en,English
177062,3938,en,English
263866,136585,en,English
263866,207680,en,English
53043,42606,en,English
179244,347689,en,English
279836,63065,de,Deutsch
389767,302688,en,English
478628,33419,en,English
478628,33419,it,Italiano
395433,85231,en,English
122776,376716,ru,Pусский
466894,379291,en,English
415931,182950,en,English
219691,357096,en,English
415931,193459,en,English
395433,85232,en,English
415931,185289,en,English
415931,184328,en,English
415931,185273,en,English
415931,187516,en,English
415931,156603,en,English
415931,180819,en,English
415931,252916,en,English
415931,115706,en,English
415931,192371,en,English
415931,116160,en,English
415931,107966,en,English
415931,174195,en,English
415931,116190,en,English
415931,70313,en,English
415931,144852,en,English
415931,193435,en,English
415931,178569,en,English
415931,177234,en,English
415931,230182,en,English
401261,109907,en,English
401261,109907,hi,हिन्दी
401261,282346,hi,हिन्दी
469613,116312,ca,Català
469613,116312,es,Español
393379,290595,en,English
400700,325133,en,English
33381,29487,en,English
33381,29490,en,English
33381,29829,en,English
385250,52854,zh,普通话
140126,56078,pl,Polski
23240,23154,ja,日本語
23240,212156,ja,日本語
177062,3941,en,English
265709,1652,de,Deutsch
232403,9657,de,Deutsch
232403,9252,de,Deutsch
232403,9379,de,Deutsch
97462,60964,ja,日本語
23240,47747,ja,日本語
393328,363354,ja,日本語
117354,89458,ja,日本語
474013,50025,tr,Türkçe
176097,326423,en,English
137697,127380,en,English
463398,137400,zh,普通话
110179,15088,es,Español
110179,40080,en,English
123289,4457,en,English
360346,76081,en,English
122489,23767,ta,தமிழ்
188577,113332,it,Italiano
199141,34194,ja,日本語
402457,343972,en,English
182371,21769,ja,日本語
145553,125513,ja,日本語
207415,28697,ja,日本語
145553,125521,ja,日本語
165743,82386,es,Español
165743,82386,ja,日本語
145553,125510,ja,日本語
145553,41365,ja,日本語
145553,35105,ja,日本語
199141,14829,es,Español
199141,14829,ja,日本語
199141,34935,ja,日本語
201689,25843,ja,日本語
134063,87636,ja,日本語
134063,134053,ja,日本語
452942,155017,ja,日本語
452942,160399,ja,日本語
166018,71449,ja,日本語
166018,71444,ja,日本語
123740,31472,en,English
139450,30,ja,日本語
473840,336026,ja,日本語
37261,5066,en,English
397444,383121,en,English
122489,116185,ta,தமிழ்
122489,116185,te,తెలుగు
343944,62756,ta,தமிழ்
284346,35752,ja,日本語
167613,258509,en,English
111751,300665,en,English
295274,295273,ja,日本語
295274,295273,zh,普通话
214702,33604,sr,Srpski
421566,58007,it,Italiano
277630,78375,en,English
147669,75897,de,Deutsch
261307,241259,en,English
480160,317121,en,English
451539,381615,en,English
401119,374739,en,English
129293,81976,en,English
145784,122293,en,English
382685,291805,zh,普通话
382685,291805,en,English
180142,78492,ja,日本語
19163,339526,en,English
324909,363607,sv,svenska
11118,11392,da,Dansk
11118,11390,da,Dansk
48194,31264,it,Italiano
238419,45783,da,Dansk
238419,16884,da,Dansk
294918,57313,en,English
401562,308531,en,English
87251,32790,en,English
257378,34598,en,English
257378,34598,de,Deutsch
89188,37237,en,English
446792,33108,ru,Pусский
313086,259693,en,English
96660,30656,en,English
96676,391757,en,English
2980,43074,en,English
112369,52947,cn,广州话 / 廣州話
375228,353610,en,English
363092,370687,en,English
101646,138705,fi,suomi
101646,150208,fi,suomi
101646,61123,fi,suomi
101646,80256,en,English
101646,80256,fi,suomi
206786,206789,bn,বাংলা
407273,400605,en,English
31562,324668,en,English
256477,172817,hi,हिन्दी
55428,263945,da,Dansk
55428,263945,sv,svenska
442237,40741,ja,日本語
256322,316727,en,English
8354,278154,en,English
363092,388191,en,English
334486,328716,ko,한국어/조선말
389544,369776,fr,Français
266731,12529,it,Italiano
293196,259634,it,Italiano
293196,46572,it,Italiano
2704,33201,fr,Français
2704,33201,de,Deutsch
2704,58430,en,English
53043,46784,en,English
53043,46781,en,English
342577,154441,pt,Português
374436,28406,es,Español
351667,40585,fr,Français
361007,42498,bn,বাংলা
459434,79106,en,English
459434,108432,en,English
108502,18560,en,English
108502,24057,en,English
188577,183073,it,Italiano
108043,48995,ar,العربية
108043,48995,en,English
108043,48995,de,Deutsch
108043,48995,sv,svenska
140760,390734,ja,日本語
455123,334304,fr,Français
248126,54107,en,English
286023,390989,en,English
39199,21452,ja,日本語
39199,28808,ja,日本語
24717,141267,sv,svenska
24717,138115,sv,svenska
24717,138118,sv,svenska
24717,136071,sv,svenska
24717,133879,sv,svenska
24717,24024,sv,svenska
24717,24025,sv,svenska
24717,24025,en,English
245326,229007,sv,svenska
245326,389614,sv,svenska
245326,231811,sv,svenska
245326,168056,sv,svenska
245326,168057,sv,svenska
245326,231812,sv,svenska
207632,248781,en,English
441682,310602,da,Dansk
441682,310602,en,English
280504,278924,bg,български език
280504,278924,en,English
14246,407375,en,English
97919,20583,en,English
97919,30975,en,English
97919,21636,en,English
97919,25182,en,English
97919,81450,en,English
97919,87311,en,English
319850,348668,da,Dansk
141252,26945,ja,日本語
8936,95610,en,English
206559,382399,en,English
409343,347126,en,English
142015,391779,hi,हिन्दी
478244,384641,ja,日本語
478244,384641,ko,한국어/조선말
478244,384641,zh,普通话
106368,64961,it,Italiano
259256,44749,en,English
259256,44749,hi,हिन्दी
315944,228432,da,Dansk
315944,228432,en,English
315944,228432,lv,Latviešu
315944,228432,sv,svenska
376128,34527,sv,svenska
374202,357786,ja,日本語
102940,55426,ja,日本語
102940,55431,ja,日本語
102940,55430,ja,日本語
102940,55435,ja,日本語
102940,55437,ja,日本語
102940,55438,ja,日本語
412680,402331,en,English
144689,412519,en,English
198987,36161,ru,Pусский
245198,164990,bn,বাংলা
190435,16257,ja,日本語
198987,36163,ru,Pусский
181496,50717,en,English
47630,44173,en,English
393326,171346,en,English
142021,20413,hi,हिन्दी
238448,22240,fr,Français
238448,22623,fr,Français
198987,36162,ru,Pусский
142015,58051,hi,हिन्दी
356688,411802,en,English
225961,188489,en,English
415695,152625,ml,
201932,87788,en,English
397842,410537,en,English
243738,36046,en,English
243738,14631,en,English
243738,32523,en,English
477208,401650,en,English
326849,406052,en,English
283417,250388,en,English
283417,395925,en,English
93568,10841,en,English
93568,10841,de,Deutsch
331475,77946,en,English
64750,351211,en,English
105322,308529,en,English
105322,308529,th,ภาษาไทย
17149,25114,ja,日本語
17149,39123,ja,日本語
163798,35701,en,English
294918,27370,en,English
256374,62852,ja,日本語
263106,21481,en,English
263106,21481,fr,Français
115839,58443,en,English
424842,389396,en,English
114488,20949,ru,Pусский
418326,355730,en,English
418326,361261,en,English
418326,338485,en,English
364344,392629,en,English
425880,37609,en,English
425880,37609,es,Español
408196,325189,en,English
418326,379992,en,English
425880,32293,en,English
413935,178682,en,English
418326,407171,en,English
418326,308686,en,English
216395,64183,en,English
312735,21780,en,English
418326,231617,en,English
144689,63710,en,English
364344,371181,en,English
25542,25778,en,English
25542,18182,en,English
25542,25786,en,English
25542,281506,en,English
90348,34075,cs,Český
90348,34075,en,English
437451,407655,en,English
414000,89825,ja,日本語
47770,262848,en,English
472917,413441,en,English
115776,207932,en,English
426103,335796,en,English
347544,82406,ko,한국어/조선말
347544,72857,ko,한국어/조선말
386162,300424,en,English
161314,67390,en,English
161314,67390,de,Deutsch
259401,28425,en,English
246839,402543,en,English
364342,414767,en,English
364342,330161,en,English
364342,348631,en,English
403374,343611,en,English
47627,50699,en,English
256296,59762,en,English
413731,16143,fr,Français
423173,338964,en,English
425435,337550,en,English
427627,361758,ja,日本語
427627,363611,ja,日本語
427627,376538,ja,日本語
427627,376543,ja,日本語
427627,376548,ja,日本語
427627,376553,ja,日本語
258372,83865,ru,Pусский
258372,250895,ru,Pусский
258372,370545,ru,Pусский
122123,33065,ru,Pусский
122123,33534,ru,Pусский
158814,77304,ru,Pусский
304025,279229,de,Deutsch
123717,64428,en,English
386162,396330,en,English
166381,86821,en,English
10,330459,en,English
2326,346672,en,English
2326,346672,km,
2326,346672,th,ภาษาไทย
2326,346672,uk,Український
251383,287281,en,English
33059,37708,en,English
33059,37708,pl,Polski
429826,31245,en,English
474015,297298,tr,Türkçe
466388,371153,tr,Türkçe
479971,140485,tr,Türkçe
369380,21752,pt,Português
429232,180371,pt,Português
122123,154922,ru,Pусский
122123,314946,ru,Pусский
122123,52939,ru,Pусский
320064,98596,es,Español
273099,207323,da,Dansk
311102,255746,da,Dansk
180498,53693,da,Dansk
479319,20679,en,English
86066,403052,en,English
48188,18223,en,English
48188,18223,pl,Polski
374930,362058,ru,Pусский
52785,47971,en,English
325470,324849,en,English
101385,26461,en,English
434533,401544,en,English
23456,374205,ja,日本語
25542,400045,en,English
87251,60821,en,English
87251,60821,fr,Français
87251,61005,en,English
14563,14564,en,English
123751,28670,en,English
279715,270047,sv,svenska
374202,362584,ja,日本語
441443,82088,ru,Pусский
374202,362585,ja,日本語
455278,227932,pt,Português
424842,414937,cs,Český
424842,414937,en,English
424842,414937,hu,Magyar
404609,324552,en,English
404609,324552,it,Italiano
453993,263115,en,English
453993,263115,es,Español
424202,180863,bg,български език
424202,180863,en,English
479319,34163,en,English
174218,38499,en,English
17255,173897,en,English
129748,374251,en,English
344830,341174,en,English
264335,51322,th,ภาษาไทย
264335,51322,de,Deutsch
264335,51322,cn,广州话 / 廣州話
436483,426580,en,English
448758,417503,no,Norsk
448758,417503,pt,Português
113589,417004,en,English
174995,79909,ja,日本語
367092,129237,ja,日本語
98077,24140,de,Deutsch
119240,99099,ja,日本語
114374,109080,ja,日本語
114374,114370,ja,日本語
114374,114372,ja,日本語
114374,114371,ja,日本語
114374,105231,ja,日本語
109079,50253,ja,日本語
109079,83090,ja,日本語
109079,83091,ja,日本語
109079,66105,ja,日本語
109079,83088,ja,日本語
132203,59060,en,English
129626,40748,en,English
129407,40120,en,English
129407,17695,en,English
473843,410988,en,English
473845,309028,ja,日本語
384920,29801,en,English
429231,294161,pt,Português
474022,278475,tr,Türkçe
433140,366499,es,Español
280562,11795,en,English
439596,391975,en,English
135416,126889,en,English
351667,2459,fr,Français
330075,347413,ja,日本語
47391,34311,en,English
170452,18051,en,English
397382,20004,en,English
529,211798,en,English
45154,19002,en,English
138968,27296,en,English
237445,19766,en,English
9887,15212,en,English
9887,9711,en,English
97461,20760,en,English
286904,14611,en,English
286904,14611,es,Español
87214,18500,en,English
87214,18500,fr,Français
314023,26452,en,English
314023,26452,it,Italiano
129453,14681,en,English
129453,17028,en,English
129453,17028,es,Español
129453,25833,en,English
363918,359413,fr,Français
197065,64266,ru,Pусский
106011,56372,ru,Pусский
134897,137116,ar,العربية
134897,137116,en,English
294187,213927,en,English
115164,65310,en,English
466894,408647,en,English
422193,40983,en,English
86110,417830,en,English
9485,337339,en,English
144200,141102,en,English
41658,41663,hu,Magyar
41658,41663,it,Italiano
441061,39371,it,Italiano
41658,25606,it,Italiano
87118,260514,en,English
133352,400136,en,English
133352,400136,ja,日本語
117777,348893,en,English
166373,445993,en,English
145901,31051,ja,日本語
476063,18334,ja,日本語
259308,152100,it,Italiano
288882,41289,fr,Français
96660,30655,en,English
479319,57837,en,English
479319,34506,en,English
479319,70086,en,English
479319,25160,en,English
479319,30649,en,English
479319,34512,en,English
363092,401689,en,English
185667,61708,en,English
309300,426264,en,English
309300,426264,es,Español
437439,37963,th,ภาษาไทย
473977,64468,tr,Türkçe
131992,48763,tr,Türkçe
221537,40761,en,English
107465,430413,ru,Pусский
107467,57889,ru,Pусский
431791,402223,ru,Pусский
175858,68163,en,English
466004,413391,en,English
350309,350312,ta,தமிழ்
350309,350312,te,తెలుగు
440769,366143,en,English
107473,27046,ru,Pусский
107467,62737,ru,Pусский
44722,19625,hi,हिन्दी
397842,203835,en,English
108804,164377,en,English
395591,67308,cn,广州话 / 廣州話
404111,20648,en,English
224026,360404,en,English
224026,212470,en,English
224026,413736,en,English
224026,324963,en,English
224026,227257,en,English
224026,290727,en,English
224026,166747,en,English
224026,260234,en,English
224026,167666,en,English
224026,167313,en,English
224026,134632,en,English
162782,99247,en,English
162782,99247,ru,Pусский
298162,238869,ru,Pусский
299748,9990,en,English
106784,252034,ru,Pусский
415054,38332,ru,Pусский
415054,49574,ru,Pусский
134633,50332,en,English
351228,32888,en,English
297252,20473,en,English
126221,26264,en,English
332357,19580,en,English
112406,24791,ja,日本語
112406,111913,ja,日本語
106011,56525,ru,Pусский
93446,59529,ru,Pусский
315054,248223,ru,Pусский
8819,39346,en,English
106790,37851,ru,Pусский
165778,36699,ru,Pусский
107478,62732,ru,Pусский
106784,47812,ru,Pусский
106790,37656,ru,Pусский
170416,16269,en,English
170416,16269,cn,广州话 / 廣州話
402380,425961,pl,Polski
478947,18575,pl,Polski
478947,24769,pl,Polski
478947,24769,ru,Pусский
86066,324852,en,English
158814,72203,ru,Pусский
219363,77759,ru,Pусский
219363,77762,ru,Pусский
107462,20883,cs,Český
107462,20883,ru,Pусский
137804,137801,ru,Pусский
473840,294682,ja,日本語
23497,17101,ja,日本語
416491,41957,ru,Pусский
416491,29361,ru,Pусский
107462,57779,ru,Pусский
107461,61139,ru,Pусский
107462,20884,ru,Pусский
122780,53086,ru,Pусский
107478,62731,ru,Pусский
195071,195065,ru,Pусский
298162,69097,ru,Pусский
394258,43241,en,English
424842,452142,en,English
173710,281338,en,English
403603,15449,fr,Français
154752,154727,ja,日本語
349336,60800,hu,Magyar
69788,70133,en,English
69788,70133,fr,Français
69788,70133,hu,Magyar
69788,70133,pt,Português
69788,70133,es,Español
69788,70133,yi,
286948,24230,en,English
41658,44268,it,Italiano
114916,198951,ru,Pусский
41658,37769,it,Italiano
304809,36888,de,Deutsch
329220,86190,en,English
2794,2791,en,English
87800,13981,ja,日本語
285428,77051,ru,Pусский
352020,327982,ru,Pусский
267551,129830,ru,Pусский
142686,72811,ru,Pусский
169452,451644,en,English
321063,43464,it,Italiano
154752,154501,ja,日本語
476961,336890,en,English
238448,10260,fr,Français
421566,56544,fr,Français
421566,56544,it,Italiano
284700,150010,ru,Pусский
363015,26539,en,English
97445,24794,fr,Français
97445,20755,en,English
106768,13683,en,English
34055,34065,en,English
34055,34065,de,Deutsch
34055,34065,ja,日本語
8650,335988,en,English
315054,51273,ru,Pусский
315091,314952,ru,Pусский
162782,159447,ru,Pусский
107465,313556,ru,Pусский
315091,179690,ru,Pусский
107465,248747,ru,Pусский
107478,60189,ru,Pусский
474012,332788,tr,Türkçe
11582,37991,fr,Français
11582,37991,it,Italiano
11582,37991,ru,Pусский
205145,86337,en,English
205145,86337,hu,Magyar
196753,381519,ja,日本語
421566,71133,it,Italiano
421566,57996,it,Italiano
421566,63179,it,Italiano
379475,64202,en,English
2704,2331,en,English
2704,2331,it,Italiano
2704,2331,pt,Português
463112,422842,en,English
104774,101538,en,English
417491,417489,en,English
417491,417489,fr,Français
400500,79701,ru,Pусский
14246,14247,en,English
446792,70061,ru,Pусский
86066,54551,en,English
86066,54551,es,Español
442352,375798,fr,Français
221111,461053,en,English
148603,68637,fr,Français
304809,70609,de,Deutsch
304809,36886,de,Deutsch
304809,36887,de,Deutsch
304809,36885,de,Deutsch
11875,12097,sv,svenska
11875,12097,de,Deutsch
466463,417320,da,Dansk
152918,78359,pl,Polski
152918,152912,pl,Polski
52888,248705,fr,Français
123720,3104,en,English
37261,24568,en,English
37261,19307,en,English
37261,21251,en,English
477208,460135,en,English
477208,460135,pl,Polski
477208,460135,pt,Português
200641,182030,zh,普通话
