belongs_to_collection,id_genres
173710,18
173710,878
173710,10752
403603,35
154752,16
154752,878
349336,16
349336,10751
69788,28
69788,12
69788,36
69788,10752
286948,878
286948,53
41658,35
114916,16
114916,35
114916,12
41658,35
304809,18
329220,35
2794,28
2794,16
2794,878
2794,53
87800,16
87800,28
87800,53
87800,878
285428,12
285428,10751
352020,18
267551,35
267551,9648
142686,35
142686,10749
142686,18
169452,12
321063,12
154752,16
476961,35
238448,35
421566,35
284700,12
284700,35
363015,16
97445,35
97445,10751
97445,35
97445,18
97445,10751
106768,16
106768,10751
34055,12
34055,16
34055,10751
34055,14
8650,28
8650,878
8650,53
8650,12
315054,14
315054,9648
315054,53
315091,35
162782,35
162782,18
107465,35
315091,35
107465,35
107478,35
107478,14
474012,10749
474012,35
11582,35
205145,28
205145,12
205145,878
205145,14
196753,28
196753,16
196753,878
421566,35
421566,35
421566,35
421566,35
421566,35
379475,16
379475,28
379475,10751
2704,36
2704,18
463112,10770
463112,9648
104774,16
104774,10751
417491,80
417491,35
417491,28
400500,16
400500,10751
14246,18
14246,28
14246,53
446792,16
446792,12
446792,10751
86066,16
86066,35
86066,10751
442352,35
221111,28
221111,80
221111,53
148603,35
304809,18
304809,10749
304809,35
304809,18
304809,18
304809,35
304809,18
11875,12
11875,10751
466463,10770
466463,10751
466463,28
466463,35
466463,10402
466463,12
152918,14
152918,10751
152918,14
152918,10751
52888,35
123720,27
123720,878
37261,35
37261,35
37261,35
477208,16
200641,28
200641,10769
